cluster_num	sid	gene_i	all_genes_i	gene_j	all_genes_j	subtype	chr_i	pos_i	strand_i	chr_j	pos_j	strand_j	pval	qval	prob	num_hits
2	TCGA-HC-7212-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38502569	+	21	41495075	-	0	0	0.00456355295420033	140
2	TCGA-CH-5752-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38489586	+	21	41496986	-	0	0	0.00456355295420033	140
2	TCGA-G9-6365-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38492305	+	21	41497673	-	0	0	0.00456355295420033	140
2	TCGA-H9-A6BY-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38457407	+	21	41494759	-	0	0	0.00456355295420033	140
2	TCGA-EJ-7327-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38456700	+	21	41496157	-	0	0	0.00456355295420033	140
2	TCGA-HC-7747-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38498149	-	21	41493390	+	0	0	0.00456355295420033	140
2	TCGA-HC-7747-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38498319	+	21	41501714	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5521-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38487210	+	21	41495203	-	0	0	0.00456355295420033	140
2	TCGA-YL-A8SF-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38456571	+	21	41495251	-	0	0	0.00456355295420033	140
2	TCGA-G9-6361-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38507300	+	21	41499300	-	0	0	0.00456355295420033	140
2	TCGA-HC-7209-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38501661	+	21	41499457	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5498-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38487274	+	21	41498289	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5498-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38491959	-	21	41498238	+	0	0	0.00456355295420033	140
2	TCGA-MG-AAMC-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38448715	+	21	41503233	-	0	0	0.00456355295420033	140
2	TCGA-HI-7169-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38537601	+	21	41498341	-	0	0	0.00456355295420033	140
2	TCGA-EJ-A65F-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38512182	+	21	41503487	-	0	0	0.00456355295420033	140
2	TCGA-CH-5741-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38457063	+	21	41495302	-	0	0	0.00456355295420033	140
2	TCGA-J4-A67K-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38496169	+	21	41494553	-	0	0	0.00456355295420033	140
2	TCGA-CH-5739-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38502201	-	21	41497578	+	0	0	0.00456355295420033	140
2	TCGA-CH-5739-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38502253	+	21	41500949	+	0	0	0.00456355295420033	140
2	TCGA-QU-A6IP-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38477363	+	21	41498258	-	0	0	0.00456355295420033	140
2	TCGA-HC-7230-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38356179	-	21	41483625	+	0	0	0.00456355295420033	140
2	TCGA-HC-7230-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38478998	+	21	41495424	-	0	0	0.00456355295420033	140
2	TCGA-HI-7171-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38513241	+	21	41495148	-	0	0	0.00456355295420033	140
2	TCGA-J9-A8CM-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38502565	+	21	41497740	+	0	0	0.00456355295420033	140
2	TCGA-QU-A6IN-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38503098	+	21	41494822	-	0	0	0.00456355295420033	140
2	TCGA-G9-7525-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38499912	+	21	41498267	-	0	0	0.00456355295420033	140
2	TCGA-CH-5754-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38492471	+	21	41498605	-	0	0	0.00456355295420033	140
2	TCGA-J9-A8CK-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38424828	+	21	41503665	-	0	0	0.00456355295420033	140
2	TCGA-2A-A8VT-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38472221	+	21	41501708	-	0	0	0.00456355295420033	140
2	TCGA-CH-5791-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38537666	+	21	41499516	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5524-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38567278	+	21	41499225	-	0	0	0.00456355295420033	140
2	TCGA-2A-A8VV-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38511272	+	21	41495072	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5496-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38489566	+	21	41499868	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5512-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38498263	+	21	41506121	-	0	0	0.00456355295420033	140
2	TCGA-CH-5794-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38504282	+	21	41503139	-	0	0	0.00456355295420033	140
2	TCGA-EJ-5502-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38548881	-	21	41486179	+	0	0	0.00456355295420033	140
2	TCGA-ZG-A9LZ-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38457031	+	21	41499929	-	0	0	0.00456355295420033	140
2	TCGA-HC-A6HY-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38496809	+	21	41506807	-	0	0	0.00456355295420033	140
2	TCGA-EJ-7783-01A	ERG**	"ERG**	TMPRSS2*	BRWD1	MX2	MX1	B3GALT5-AS1	DSCAM-AS1	DSCR8	DSCAM	B3GALT5	PCP4	GET1	KCNJ15	GET1-SH3BGR	SH3BGR	PSMG1	HMGN1	IGSF5	DSCR4	DSCR10	LINC01423	LINC00114	LOC101928398	LOC400867	LINC01700	BRWD1-AS2	BRWD1-AS1	MIR6508	MIR4760	DSCAM-IT1	LINC00323	MIR3197	PLAC4	KCNJ6	BACE2	ETS2	FAM3B	LCA5L"	TMPRSS2**	"TMPRSS2**	MX1	PCSEAT"	TCGA-PRAD	21	38503094	+	21	41499392	-	0	0	0.00456355295420033	140
